index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
2193,경쟁사,2023-04-17,4,뿌리영양제,부정,0.549188629,naver,"[('기존', 'Noun'), ('에', 'Josa'), ('따사로운햇볕', 'Noun'), ('사용', 'Noun'), ('하고', 'Josa'), ('효과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('뿌리영양제', 'Noun'), ('도', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb')]","['기존', '따사로운햇볕', '사용', '효과', '뿌리영양제', '구매']","['좋다', '하다']","['기존', '따사로운햇볕', '사용', '효과', '좋다', '뿌리영양제', '구매', '하다']",기존에 따사로운햇볕 사용하고 효과가 좋아서 뿌리영양제도 구매했습니다,기존 따사로운햇볕 사용 효과 좋다 뿌리영양제 구매 하다,경쟁사(뿌리영양제)
2194,경쟁사,2023-04-17,4,뿌리영양제,부정,0.546712834,naver,"[('이제', 'Noun'), ('한번', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('기대', 'Noun'), ('중', 'Noun'), ('이다', 'Adjective')]","['이제', '한번', '사용', '효과', '기대', '중']","['하다', '이다']","['이제', '한번', '사용', '하다', '효과', '기대', '중', '이다']",이제 한번 사용해서 효과는 기대 중입니다,이제 한번 사용 하다 효과 기대 중 이다,경쟁사(뿌리영양제)
2195,경쟁사,2023-04-17,4,뿌리영양제,부정,0.545939651,naver,"[('다만', 'Noun'), ('통', 'Noun'), ('에서', 'Josa'), ('소량', 'Noun'), ('계량컵', 'Noun'), ('에', 'Josa'), ('따르다', 'Verb'), ('조심', 'Noun'), ('히', 'Adverb'), ('따르다', 'Verb'), ('꿀꺽', 'Noun'), ('꿀꺽', 'Noun'), ('나오다', 'Verb'), ('한두', 'Modifier'), ('방울', 'Noun'), ('이', 'Josa'), ('계속', 'Noun'), ('흘리다', 'Verb'), ('그게', 'Noun'), ('좀', 'Noun'), ('불편하다', 'Adjective'), ('거', 'Noun'), ('빼다', 'Verb'), ('좋다', 'Adjective')]","['다만', '통', '소량', '계량컵', '조심', '꿀꺽', '꿀꺽', '방울', '계속', '그게', '좀', '거']","['따르다', '따르다', '나오다', '흘리다', '불편하다', '빼다', '좋다']","['다만', '통', '소량', '계량컵', '따르다', '조심', '따르다', '꿀꺽', '꿀꺽', '나오다', '방울', '계속', '흘리다', '그게', '좀', '불편하다', '거', '빼다', '좋다']",다만 통에서 소량 계량컵에 따르는데 조심히 따라도 꿀꺽꿀꺽 나와서 한두 방울이 계속 흘리는데 그게 좀 불편한 거 빼고는 좋습니다,다만 통 소량 계량컵 따르다 조심 히 따르다 꿀꺽 꿀꺽 나오다 한두 방울 계속 흘리다 그게 좀 불편하다 거 빼다 좋다,경쟁사(뿌리영양제)
2583,경쟁사,2023-04-12,4,식물영양제,부정,0.549439618,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('문의', 'Noun'), ('답변', 'Noun'), ('빠르다', 'Adjective'), ('판매', 'Noun'), ('자', 'Suffix'), ('분', 'Noun'), ('이', 'Josa'), ('성실하다', 'Adjective'), ('느낌', 'Noun'), ('이', 'Josa'), ('오다', 'Verb')]","['배송', '문의', '답변', '판매', '분', '느낌']","['빠르다', '빠르다', '성실하다', '오다']","['배송', '빠르다', '문의', '답변', '빠르다', '판매', '분', '성실하다', '느낌', '오다']",배송 빠르고 문의 답변 빠르고 판매자분이 성실하다 느낌이 오네요,배송 빠르다 문의 답변 빠르다 판매 자 분 성실하다 느낌 오다,경쟁사(식물영양제)
2584,경쟁사,2023-04-12,4,식물영양제,부정,0.549573979,naver,"[('스포이트', 'Noun'), ('로', 'Josa'), ('계량', 'Noun'), ('하다', 'Verb'), ('넣다', 'Verb'), ('되다', 'Verb'), ('쉬다', 'Verb'), ('넣다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('수경', 'Noun'), ('처음', 'Noun'), ('해보다', 'Verb'), ('딸기', 'Noun'), ('가', 'Josa'), ('자다', 'Verb'), ('크다', 'Verb'), ('하다', 'Verb')]","['스포이트', '계량', '수', '수경', '처음', '딸기']","['하다', '넣다', '되다', '쉬다', '넣다', '있다', '해보다', '자다', '크다', '하다']","['스포이트', '계량', '하다', '넣다', '되다', '쉬다', '넣다', '수', '있다', '수경', '처음', '해보다', '딸기', '자다', '크다', '하다']",스포이트로 계량해서 넣으면 되니 쉽게 넣을 수 있고 수경 처음 해보는데 딸기가 잘 컸으면 합니다,스포이트 계량 하다 넣다 되다 쉬다 넣다 수 있다 수경 처음 해보다 딸기 자다 크다 하다,경쟁사(식물영양제)
2585,경쟁사,2023-04-12,4,식물영양제,부정,0.549874264,naver,"[('옆면', 'Noun'), ('시', 'Modifier'), ('비용', 'Noun'), ('으로', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('있다', 'Adjective'), ('다양하다', 'Adjective'), ('써다', 'Verb'), ('보다', 'Verb')]","['옆면', '비용', '사용']","['하다', '있다', '다양하다', '써다', '보다']","['옆면', '비용', '사용', '하다', '있다', '다양하다', '써다', '보다']",옆면 시비용으로 사용 할수고 있다니까 다양하게 써봐야겠네요,옆면 시 비용 사용 하다 있다 다양하다 써다 보다,경쟁사(식물영양제)
2614,경쟁사,2023-04-24,4,식물영양제,부정,0.547920763,naver,"[('물푸레', 'Noun'), ('좋다', 'Adjective'), ('하다', 'Verb'), ('구입', 'Noun'), ('하다', 'Verb'), ('열매', 'Noun'), ('가', 'Josa'), ('맛있다', 'Adjective'), ('수확', 'Noun'), ('되다', 'Verb'), ('믿다', 'Verb'), ('사용', 'Noun'), ('중', 'Noun')]","['물푸레', '구입', '열매', '수확', '사용', '중']","['좋다', '하다', '하다', '맛있다', '되다', '믿다']","['물푸레', '좋다', '하다', '구입', '하다', '열매', '맛있다', '수확', '되다', '믿다', '사용', '중']",물푸레 좋다고 해서 구입했는데 열매가 맛있게 수확된다고 믿고 사용 중,물푸레 좋다 하다 구입 하다 열매 맛있다 수확 되다 믿다 사용 중,경쟁사(식물영양제)
2633,경쟁사,2023-04-24,4,식물영양제,부정,0.548953447,naver,"[('자다', 'Verb'), ('쓰다', 'Verb')]",[],"['자다', '쓰다']","['자다', '쓰다']",잘 쓰겠습니다,자다 쓰다,경쟁사(식물영양제)
2634,경쟁사,2023-04-24,4,식물영양제,부정,0.548200682,naver,"[('많이', 'Adverb'), ('파다', 'Verb')]",[],['파다'],['파다'],많이 파세요,많이 파다,경쟁사(식물영양제)
2639,경쟁사,2023-04-24,4,식물영양제,부정,0.548759809,naver,"[('베란다', 'Noun'), ('딸기', 'Noun'), ('영양제', 'Noun'), ('로', 'Josa'), ('구입', 'Noun'), ('하다', 'Verb')]","['베란다', '딸기', '영양제', '구입']",['하다'],"['베란다', '딸기', '영양제', '구입', '하다']",베란다 딸기 영양제로 구입했어요,베란다 딸기 영양제 구입 하다,경쟁사(식물영양제)
2645,경쟁사,2023-04-14,3,식물영양제,부정,0.511422086,naver,"[('사용', 'Noun'), ('하다', 'Verb'), ('보고', 'Noun'), ('후기', 'Noun'), ('를', 'Josa'), ('남기다', 'Verb')]","['사용', '보고', '후기']","['하다', '남기다']","['사용', '하다', '보고', '후기', '남기다']",사용해 보고 후기를 남겨야겠어요,사용 하다 보고 후기 남기다,경쟁사(식물영양제)
2646,경쟁사,2023-04-14,3,식물영양제,부정,0.510181984,naver,"[('아직', 'Adverb'), ('은', 'Noun'), ('자다', 'Verb'), ('모르다', 'Verb')]",['은'],"['자다', '모르다']","['은', '자다', '모르다']",아직은 잘 모르겠네요,아직 은 자다 모르다,경쟁사(식물영양제)
2648,경쟁사,2023-04-19,4,식물영양제,부정,0.545473441,naver,"[('사용', 'Noun'), ('전', 'Noun'), ('이다', 'Adjective')]","['사용', '전']",['이다'],"['사용', '전', '이다']",사용 전 입니다,사용 전 이다,경쟁사(식물영양제)
2649,경쟁사,2023-04-19,4,식물영양제,부정,0.54928332,naver,"[('추후', 'Noun'), ('다시', 'Noun'), ('올리다', 'Verb')]","['추후', '다시']",['올리다'],"['추후', '다시', '올리다']",추후 다시 올리겠습니다,추후 다시 올리다,경쟁사(식물영양제)
2664,경쟁사,2023-04-17,4,식물영양제,부정,0.548956841,naver,"[('상품', 'Noun'), ('배송', 'Noun'), ('에', 'Josa'), ('차질', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('자다', 'Verb'), ('받다', 'Verb')]","['상품', '배송', '차질']","['있다', '자다', '받다']","['상품', '배송', '차질', '있다', '자다', '받다']",상품 배송에 차질이 있었지만 잘 받았습니다,상품 배송 차질 있다 자다 받다,경쟁사(식물영양제)
2671,경쟁사,2023-04-08,4,식물영양제,부정,0.547344664,naver,"[('리뷰', 'Noun'), ('보고', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb')]","['리뷰', '보고', '구매']",['하다'],"['리뷰', '보고', '구매', '하다']",리뷰 보고 구매했고요,리뷰 보고 구매 하다,경쟁사(식물영양제)
2672,경쟁사,2023-04-08,4,식물영양제,부정,0.548093578,naver,"[('한번', 'Noun'), ('시비', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('이상은', 'Noun'), ('없이', 'Adverb'), ('자다', 'Verb'), ('자라다', 'Verb'), ('있다', 'Adjective')]","['한번', '시비', '이상은']","['하다', '보다', '자다', '자라다', '있다']","['한번', '시비', '하다', '보다', '이상은', '자다', '자라다', '있다']",한번 시비해 봤는데 이상은 없이 잘 자라고 있어요,한번 시비 하다 보다 이상은 없이 자다 자라다 있다,경쟁사(식물영양제)
2676,경쟁사,2023-04-15,4,식물영양제,부정,0.549812302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(식물영양제)
2677,경쟁사,2023-04-15,4,식물영양제,부정,0.549812302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(식물영양제)
2681,경쟁사,2023-04-14,4,식물영양제,부정,0.5485874,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('토마토', 'Noun'), ('자다', 'Verb'), ('크다', 'Verb'), ('기대하다', 'Adjective')]","['배송', '토마토']","['빠르다', '자다', '크다', '기대하다']","['배송', '빠르다', '토마토', '자다', '크다', '기대하다']",배송 빠르고 토마토 잘 크길 기대해요,배송 빠르다 토마토 자다 크다 기대하다,경쟁사(식물영양제)
2706,경쟁사,2023-03-27,4,식물영양제,부정,0.549577728,naver,"[('수경재배', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('기대', 'Noun'), ('하다', 'Verb')]","['수경재배', '효과', '기대']",['하다'],"['수경재배', '효과', '기대', '하다']",수경재배에 효과 기대 합니다,수경재배 효과 기대 하다,경쟁사(식물영양제)
2709,경쟁사,2023-04-17,4,식물영양제,부정,0.549009633,naver,"[('자다', 'Verb'), ('받다', 'Verb')]",[],"['자다', '받다']","['자다', '받다']",잘 받았습니다,자다 받다,경쟁사(식물영양제)
2712,경쟁사,2023-04-02,4,식물영양제,부정,0.549490079,naver,"[('딸기', 'Noun'), ('모종', 'Noun'), ('심다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]","['딸기', '모종', '주문']","['심다', '하다']","['딸기', '모종', '심다', '주문', '하다']",딸기 모종 심으려고 주문했어요,딸기 모종 심다 주문 하다,경쟁사(식물영양제)
2713,경쟁사,2023-04-02,4,식물영양제,부정,0.548809105,naver,"[('꼼꼼하다', 'Adjective'), ('포장', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb'), ('감사하다', 'Verb')]",['포장'],"['꼼꼼하다', '하다', '주다', '감사하다']","['꼼꼼하다', '포장', '하다', '주다', '감사하다']",꼼꼼하게 포장해 주셔서 감사해요,꼼꼼하다 포장 하다 주다 감사하다,경쟁사(식물영양제)
2721,경쟁사,2023-04-11,4,식물영양제,부정,0.548106447,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('좋다', 'Adjective')]",['배송'],"['빠르다', '좋다']","['빠르다', '배송', '좋다']",빠른 배송 좋아,빠르다 배송 좋다,경쟁사(식물영양제)
2724,경쟁사,2023-04-07,4,식물영양제,부정,0.548440728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(식물영양제)
2725,경쟁사,2023-04-07,4,식물영양제,부정,0.548943111,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['자다', '사용', '하다']",잘 사용하겠습니다,자다 사용 하다,경쟁사(식물영양제)
2726,경쟁사,2023-04-06,4,식물영양제,부정,0.549731088,naver,"[('수경재배', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb'), ('기대', 'Noun'), ('되다', 'Verb')]","['수경재배', '용', '구매', '기대']","['하다', '되다']","['수경재배', '용', '구매', '하다', '기대', '되다']",수경재배용으로 구매했는데 기대되네요,수경재배 용 구매 하다 기대 되다,경쟁사(식물영양제)
2734,경쟁사,2023-04-02,4,식물영양제,부정,0.547812495,naver,"[('집', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('엄청', 'Adverb'), ('조금', 'Noun'), ('씩', 'Suffix'), ('이라', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('아', 'Exclamation'), ('주', 'Noun'), ('한참', 'Noun'), ('이겠다', 'Verb')]","['집', '사용', '조금', '주', '한참']","['하다', '쓰다', '이겠다']","['집', '사용', '하다', '조금', '쓰다', '주', '한참', '이겠다']",집에서 사용하기에 엄청 조금씩이라 다 쓰려면 아 주 한참이겠어요,집 사용 하다 엄청 조금 씩 다 쓰다 아 주 한참 이겠다,경쟁사(식물영양제)
2735,경쟁사,2023-04-02,4,식물영양제,부정,0.547812495,naver,"[('집', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('엄청', 'Adverb'), ('조금', 'Noun'), ('씩', 'Suffix'), ('이라', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('아', 'Exclamation'), ('주', 'Noun'), ('한참', 'Noun'), ('이겠다', 'Verb')]","['집', '사용', '조금', '주', '한참']","['하다', '쓰다', '이겠다']","['집', '사용', '하다', '조금', '쓰다', '주', '한참', '이겠다']",집에서 사용하기에 엄청 조금씩이라 다 쓰려면 아 주 한참이겠어요,집 사용 하다 엄청 조금 씩 다 쓰다 아 주 한참 이겠다,경쟁사(식물영양제)
2739,경쟁사,2023-04-07,4,식물영양제,부정,0.548710209,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('깔끔하다', 'Adjective'), ('오다', 'Verb')]",['배송'],"['빠르다', '깔끔하다', '오다']","['배송', '빠르다', '깔끔하다', '오다']",배송도 빠르고 깔끔하게 왔어요,배송 빠르다 깔끔하다 오다,경쟁사(식물영양제)
2748,경쟁사,2023-04-03,3,식물영양제,부정,0.511985317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(식물영양제)
2749,경쟁사,2023-04-03,3,식물영양제,부정,0.511106905,naver,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",['사용'],"['자다', '하다']","['자다', '사용', '하다']",잘 사용할게요,자다 사용 하다,경쟁사(식물영양제)
2772,경쟁사,2023-03-16,4,식물영양제,부정,0.549531117,naver,"[('집', 'Noun'), ('에서', 'Josa'), ('상추', 'Noun'), ('수경재배', 'Noun'), ('하다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb'), ('잘', 'VerbPrefix'), ('되다', 'Verb'), ('좋다', 'Adjective')]","['집', '상추', '수경재배', '구매']","['하다', '하다', '되다', '좋다']","['집', '상추', '수경재배', '하다', '구매', '하다', '되다', '좋다']",집에서 상추 수경재배 하려고 구매했는데 잘되면 좋겠어요,집 상추 수경재배 하다 구매 하다 잘 되다 좋다,경쟁사(식물영양제)
2773,경쟁사,2023-03-16,4,식물영양제,부정,0.547238168,naver,"[('배송', 'Noun'), ('은', 'Josa'), ('꼼꼼하다', 'Adjective'), ('포장', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb'), ('자다', 'Verb'), ('오다', 'Verb')]","['배송', '포장']","['꼼꼼하다', '하다', '주다', '자다', '오다']","['배송', '꼼꼼하다', '포장', '하다', '주다', '자다', '오다']",배송은 꼼꼼하게 포장해 주셔서 잘 왔어요,배송 꼼꼼하다 포장 하다 주다 자다 오다,경쟁사(식물영양제)
2774,경쟁사,2023-03-16,4,식물영양제,부정,0.549743703,naver,"[('상추', 'Noun'), ('자다', 'Verb'), ('자라다', 'Verb'), ('또', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb')]","['상추', '또', '구매']","['자다', '자라다', '하다']","['상추', '자다', '자라다', '또', '구매', '하다']",상추 잘 자라면 또 구매할게요,상추 자다 자라다 또 구매 하다,경쟁사(식물영양제)
2775,경쟁사,2023-04-25,4,식물영양제,부정,0.549812302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(식물영양제)
2776,경쟁사,2023-04-15,4,식물영양제,부정,0.548942199,naver,"[('수경재배', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb')]","['수경재배', '용', '구매']",['하다'],"['수경재배', '용', '구매', '하다']",수경재배용으로 구매했습니다,수경재배 용 구매 하다,경쟁사(식물영양제)
2777,경쟁사,2023-04-15,4,식물영양제,부정,0.546600106,naver,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]",['식물'],"['자다', '자라다']","['식물', '자다', '자라다']",식물들이 잘 자라길,식물 들 자다 자라다,경쟁사(식물영양제)
2789,경쟁사,2023-03-15,3,식물영양제,부정,0.510478166,naver,"[('수경재배', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('크게', 'Noun'), ('자다', 'Verb'), ('모르다', 'Verb')]","['수경재배', '사용', '크게']","['하다', '자다', '모르다']","['수경재배', '사용', '하다', '크게', '자다', '모르다']",수경재배에 사용하려는데 크게 잘 모르겠어요,수경재배 사용 하다 크게 자다 모르다,경쟁사(식물영양제)
2790,경쟁사,2023-03-15,3,식물영양제,부정,0.510750738,naver,"[('양', 'Noun'), ('조절', 'Noun'), ('을', 'Josa'), ('잘못', 'Noun'), ('하다', 'Verb'), ('뿌리', 'Noun'), ('썩다', 'Verb'), ('여러', 'Noun'), ('개', 'Noun'), ('죽이다', 'Verb')]","['양', '조절', '잘못', '뿌리', '여러', '개']","['하다', '썩다', '죽이다']","['양', '조절', '잘못', '하다', '뿌리', '썩다', '여러', '개', '죽이다']",양 조절을 잘못해서 뿌리 썩어서 여러 개 죽였어요,양 조절 잘못 하다 뿌리 썩다 여러 개 죽이다,경쟁사(식물영양제)
2813,경쟁사,2023-04-12,4,식물영양제,부정,0.54866066,naver,"[('좋다', 'Adjective'), ('아직', 'Adverb'), ('잘', 'VerbPrefix'), ('모르다', 'Verb')]",[],"['좋다', '모르다']","['좋다', '모르다']",좋은지 아직 잘모르겠어요,좋다 아직 잘 모르다,경쟁사(식물영양제)
2814,경쟁사,2023-04-12,4,식물영양제,부정,0.547717753,naver,"[('곧', 'Noun'), ('좋아지다', 'Verb')]",['곧'],['좋아지다'],"['곧', '좋아지다']",곧 좋아지겠죠,곧 좋아지다,경쟁사(식물영양제)
2832,경쟁사,2023-03-13,4,식물영양제,부정,0.54807691,naver,"[('작물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]",['작물'],"['자다', '자라다']","['작물', '자다', '자라다']",작물이 잘 자라네요,작물 자다 자라다,경쟁사(식물영양제)
2833,경쟁사,2023-03-13,4,식물영양제,부정,0.547290352,naver,"[('실내', 'Noun'), ('에서', 'Josa'), ('오이랑', 'Noun'), ('딸기', 'Noun'), ('자다', 'Verb'), ('자라', 'Noun'), ('요', 'Josa')]","['실내', '오이랑', '딸기', '자라']",['자다'],"['실내', '오이랑', '딸기', '자다', '자라']",실내에서 오이랑 딸기 잘 자라요,실내 오이랑 딸기 자다 자라,경쟁사(식물영양제)
2843,경쟁사,2023-04-04,4,식물영양제,부정,0.54792279,naver,"[('물건', 'Noun'), ('도', 'Josa'), ('싸다', 'Verb'), ('택배', 'Noun'), ('포장', 'Noun'), ('도', 'Josa'), ('튼튼하다', 'Adjective'), ('하다', 'Verb'), ('보내다', 'Verb')]","['물건', '택배', '포장']","['싸다', '튼튼하다', '하다', '보내다']","['물건', '싸다', '택배', '포장', '튼튼하다', '하다', '보내다']",물건도 싸고 택배 포장도 튼튼하게 해서 보내주었음,물건 싸다 택배 포장 튼튼하다 하다 보내다,경쟁사(식물영양제)
2846,경쟁사,2023-03-13,4,식물영양제,부정,0.547819132,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('괜찮다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]","['사용', '전이', '것']","['괜찮다', '같다']","['사용', '전이', '괜찮다', '것', '같다']",아직 사용 전이지만 괜찮을 것 같아요,아직 사용 전이 괜찮다 것 같다,경쟁사(식물영양제)
2885,경쟁사,2023-02-17,3,식물영양제,부정,0.509231681,naver,"[('물꽃', 'Noun'), ('이라고', 'Josa'), ('액', 'Noun'), ('을', 'Josa'), ('넣다', 'Verb'), ('하루', 'Noun'), ('만에', 'Josa'), ('물이', 'Noun'), ('뿌옇다', 'Adjective'), ('되다', 'Verb'), ('왜', 'Noun'), ('그렇다', 'Adjective'), ('요', 'Noun')]","['물꽃', '액', '하루', '물이', '왜', '요']","['넣다', '뿌옇다', '되다', '그렇다']","['물꽃', '액', '넣다', '하루', '물이', '뿌옇다', '되다', '왜', '그렇다', '요']",물꽃이라고 액을 넣었는데 하루 만에 물이 뿌옇게 되는데 왜 그럴까요,물꽃 액 넣다 하루 물이 뿌옇다 되다 왜 그렇다 요,경쟁사(식물영양제)
2886,경쟁사,2023-03-23,4,식물영양제,부정,0.544426876,naver,"[('좋다', 'Adjective'), ('요', 'Noun'), ('1', 'Number')]",['요'],['좋다'],"['좋다', '요']",좋아 요1,좋다 요 1,경쟁사(식물영양제)
2892,경쟁사,2023-02-17,1,식물영양제,부정,0.434654573,naver,"[('배송', 'Noun'), ('이', 'Josa'), ('완전', 'Noun'), ('느리다', 'Adjective'), ('도착', 'Noun'), ('되다', 'Verb'), ('않다', 'Verb'), ('저녁', 'Noun'), ('늦다', 'Verb'), ('도착', 'Noun'), ('하다', 'Verb'), ('문자', 'Noun'), ('오다', 'Verb'), ('몇', 'Noun'), ('번', 'Noun'), ('을', 'Josa'), ('확인', 'Noun'), ('하다', 'Verb'), ('아침', 'Noun'), ('에', 'Josa'), ('일어나서', 'Noun'), ('확인', 'Noun'), ('하다', 'Verb'), ('오다', 'Verb'), ('있다', 'Adjective')]","['배송', '완전', '도착', '저녁', '도착', '문자', '몇', '번', '확인', '아침', '일어나서', '확인']","['느리다', '되다', '않다', '늦다', '하다', '오다', '하다', '하다', '오다', '있다']","['배송', '완전', '느리다', '도착', '되다', '않다', '저녁', '늦다', '도착', '하다', '문자', '오다', '몇', '번', '확인', '하다', '아침', '일어나서', '확인', '하다', '오다', '있다']",배송이 완전 느리고 도착되지도 않았는데 저녁 늦게 도착했다고 문자 와서 몇 번을 확인했는데 아침에 일어나서 확인하니 와 있네요,배송 완전 느리다 도착 되다 않다 저녁 늦다 도착 하다 문자 오다 몇 번 확인 하다 아침 일어나서 확인 하다 오다 있다,경쟁사(식물영양제)
2893,경쟁사,2023-02-17,1,식물영양제,부정,0.436693341,naver,"[('반품', 'Noun'), ('하다', 'Verb'), ('다시다', 'Verb'), ('거래', 'Noun'), ('안', 'Noun'), ('하다', 'Verb'), ('듯', 'Noun'), ('앞', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb'), ('건', 'Noun'), ('많다', 'Adjective')]","['반품', '거래', '안', '듯', '앞', '구매', '건']","['하다', '다시다', '하다', '하다', '많다']","['반품', '하다', '다시다', '거래', '안', '하다', '듯', '앞', '구매', '하다', '건', '많다']",반품 할려다 다시는 거래 안 할 듯 앞으로 구매할 건 많은데,반품 하다 다시다 거래 안 하다 듯 앞 구매 하다 건 많다,경쟁사(식물영양제)
2929,경쟁사,2023-02-16,4,식물영양제,부정,0.547017729,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전', 'Noun'), ('참외', 'Noun'), ('수박', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('하다', 'Verb')]","['사용', '전', '참외', '수박', '사용']","['하다', '보다', '하다']","['사용', '전', '참외', '수박', '사용', '하다', '보다', '하다']",아직 사용 전 참외 수박에 사용해 보려고 합니다,아직 사용 전 참외 수박 사용 하다 보다 하다,경쟁사(식물영양제)
2958,경쟁사,2023-02-02,4,식물영양제,부정,0.548088714,naver,"[('배송', 'Noun'), ('이', 'Josa'), ('생각', 'Noun'), ('한', 'Josa'), ('것', 'Noun'), ('보다', 'Josa'), ('빠르다', 'Adjective')]","['배송', '생각', '것']",['빠르다'],"['배송', '생각', '것', '빠르다']",배송이 생각한 것보다 빠르네요,배송 생각 것 빠르다,경쟁사(식물영양제)
3008,경쟁사,2023-01-22,3,식물영양제,부정,0.508819985,naver,"[('정말', 'Noun'), ('좋다', 'Adjective'), ('좋다', 'Adjective')]",['정말'],"['좋다', '좋다']","['정말', '좋다', '좋다']",정말 좋아 좋아요,정말 좋다 좋다,경쟁사(식물영양제)
3014,경쟁사,2022-11-28,4,식물영양제,부정,0.548757833,naver,"[('베란다', 'Noun'), ('상추', 'Noun'), ('가', 'Josa'), ('볕', 'Noun'), ('이', 'Josa'), ('아주', 'Noun'), ('좋다', 'Adjective'), ('비리비리', 'Noun'), ('하다', 'Verb'), ('사보다', 'Verb')]","['베란다', '상추', '볕', '아주', '비리비리']","['좋다', '하다', '사보다']","['베란다', '상추', '볕', '아주', '좋다', '비리비리', '하다', '사보다']",베란다 상추가 볕이 아주 좋은데도 비리비리 해서 사봤습니다,베란다 상추 볕 아주 좋다 비리비리 하다 사보다,경쟁사(식물영양제)
3015,경쟁사,2022-11-28,4,식물영양제,부정,0.54809753,naver,"[('자다', 'Verb'), ('자라다', 'Verb'), ('좋다', 'Adjective')]",[],"['자다', '자라다', '좋다']","['자다', '자라다', '좋다']",잘 자라서 좋겠어요,자다 자라다 좋다,경쟁사(식물영양제)
