index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
0,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.585172105,coupang,"[('10일', 'Number'), ('동안', 'Noun'), ('3', 'Number'), ('4', 'Number'), ('번', 'Noun'), ('정도', 'Noun'), ('희석', 'Noun'), ('없이', 'Adverb'), ('총', 'Noun'), ('800', 'Number'), ('ml', 'Alpha'), ('정도', 'Noun'), ('로', 'Josa'), ('귀중', 'Noun'), ('품', 'Noun'), ('다육식물', 'Noun'), ('과', 'Josa'), ('일반', 'Noun'), ('식물', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb')]","['동안', '번', '정도', '희석', '총', '정도', '귀중', '품', '다육식물', '일반', '식물', '사용']",['하다'],"['동안', '번', '정도', '희석', '총', '정도', '귀중', '품', '다육식물', '일반', '식물', '사용', '하다']",10일 동안 3 4번 정도 희석 없이 총 800ml 정도로 귀중품 다육식물과 일반 식물 사용했어요,10일 동안 3 4 번 정도 희석 없이 총 800 ml 정도 귀중 품 다육식물 일반 식물 사용 하다,꽃피우는시간
1,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.585221097,coupang,"[('잎', 'Noun'), ('에', 'Josa'), ('닿다', 'Verb'), ('않다', 'Verb'), ('물', 'Noun'), ('을', 'Josa'), ('주', 'Noun'), ('라는', 'Josa'), ('말', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('찾아보다', 'Verb'), ('분무기', 'Noun'), ('로', 'Josa'), ('잎', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('말', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('사', 'Modifier'), ('용법', 'Noun'), ('이', 'Josa'), ('좀', 'Noun'), ('헷갈리다', 'Adjective')]","['잎', '물', '주', '말', '분무기', '잎', '말', '용법', '좀']","['닿다', '않다', '있다', '찾아보다', '뿌리다', '있다', '헷갈리다']","['잎', '닿다', '않다', '물', '주', '말', '있다', '찾아보다', '분무기', '잎', '뿌리다', '말', '있다', '용법', '좀', '헷갈리다']",잎에 닿지 않도록 물을 주라는 말도 있는데 찾아보면 분무기로 잎에 뿌려주라는 말도 있어서 사용법이 좀 헷갈렸어요,잎 닿다 않다 물 주 말 있다 찾아보다 분무기 잎 뿌리다 말 있다 사 용법 좀 헷갈리다,꽃피우는시간
2,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.584097421,coupang,"[('저', 'Noun'), ('는', 'Josa'), ('둘', 'Noun'), ('다', 'Adverb'), ('하다', 'Verb')]","['저', '둘']",['하다'],"['저', '둘', '하다']",저는 둘 다 했어요,저 둘 다 하다,꽃피우는시간
3,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.583533937,coupang,"[('분', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('다육식물', 'Noun'), ('에', 'Josa'), ('분무', 'Noun'), ('하다', 'Verb'), ('경우', 'Noun'), ('얼룩', 'Noun'), ('이', 'Josa'), ('조금', 'Noun'), ('남지', 'Noun'), ('만', 'Josa'), ('물', 'Noun'), ('로', 'Josa'), ('쉬다', 'Verb'), ('지워지다', 'Verb'), ('목초액', 'Noun'), ('냄새', 'Noun'), ('가', 'Josa'), ('아주', 'Noun'), ('약하다', 'Adjective'), ('나다', 'Verb'), ('거실', 'Noun'), ('에서', 'Josa'), ('화분', 'Noun'), ('5', 'Number'), ('개', 'Noun'), ('정도', 'Noun'), ('에', 'Josa'), ('겨울', 'Noun'), ('이라', 'Josa'), ('소량', 'Noun'), ('만', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('화분', 'Noun'), ('과', 'Josa'), ('멀어지다', 'Verb'), ('잔', 'Noun'), ('여', 'Josa'), ('향', 'Noun'), ('은', 'Josa'), ('느껴지다', 'Verb'), ('않다', 'Verb')]","['분', '다육식물', '분무', '경우', '얼룩', '조금', '남지', '물', '목초액', '냄새', '아주', '거실', '화분', '개', '정도', '겨울', '소량', '사용', '화분', '잔', '향']","['있다', '하다', '쉬다', '지워지다', '약하다', '나다', '하다', '멀어지다', '느껴지다', '않다']","['분', '있다', '다육식물', '분무', '하다', '경우', '얼룩', '조금', '남지', '물', '쉬다', '지워지다', '목초액', '냄새', '아주', '약하다', '나다', '거실', '화분', '개', '정도', '겨울', '소량', '사용', '하다', '화분', '멀어지다', '잔', '향', '느껴지다', '않다']",분이 있는 다육식물에 분무했을 경우 얼룩이 조금 남지만 물로 쉽게 지워졌고 목초액 냄새가 아주 약하게 났지만 거실에서 화분 5개 정도에 겨울이라 소량만 사용했기에 화분과 멀어지면 잔여 향은 느껴지지 않았어요,분 있다 다육식물 분무 하다 경우 얼룩 조금 남지 물 쉬다 지워지다 목초액 냄새 아주 약하다 나다 거실 화분 5 개 정도 겨울 소량 사용 하다 화분 멀어지다 잔 향 느껴지다 않다,꽃피우는시간
4,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.582909605,coupang,"[('결과', 'Noun'), ('는', 'Josa'), ('배송', 'Noun'), ('올', 'Modifier'), ('때', 'Noun'), ('잎', 'Noun'), ('이', 'Josa'), ('떨어지다', 'Verb'), ('줄기', 'Noun'), ('만', 'Josa'), ('앙상하다', 'Adjective'), ('아메', 'Noun'), ('디', 'Noun'), ('시스', 'Noun'), ('다육식물', 'Noun'), ('에', 'Josa'), ('자구', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('달리다', 'Verb')]","['결과', '배송', '때', '잎', '줄기', '아메', '디', '시스', '다육식물', '자구']","['떨어지다', '앙상하다', '달리다']","['결과', '배송', '때', '잎', '떨어지다', '줄기', '앙상하다', '아메', '디', '시스', '다육식물', '자구', '달리다']",결과는 배송 올때 잎이 떨어져 줄기만 앙상했던 아메디시스 다육식물 에 자구들이 달렸어요,결과 배송 올 때 잎 떨어지다 줄기 앙상하다 아메 디 시스 다육식물 자구 들 달리다,꽃피우는시간
5,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.583862442,coupang,"[('물론', 'Adverb'), ('생장점', 'Noun'), ('을', 'Josa'), ('긁다', 'Verb'), ('하다', 'Verb')]",['생장점'],"['긁다', '하다']","['생장점', '긁다', '하다']",물론 생장점을 긁어주긴 했어요,물론 생장점 긁다 하다,꽃피우는시간
6,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.584584454,coupang,"[('파울', 'Noun'), ('다육식물', 'Noun'), ('도', 'Noun'), ('멍하다', 'Adjective'), ('얼굴', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('하다', 'Verb'), ('개', 'Noun'), ('만', 'Josa'), ('꼬집다', 'Verb'), ('기도', 'Noun'), ('해', 'Noun'), ('주다', 'Verb'), ('얘', 'Noun'), ('도', 'Josa'), ('두', 'Noun'), ('개', 'Noun'), ('나', 'Josa'), ('올라오다', 'Verb')]","['파울', '다육식물', '도', '얼굴', '개', '기도', '해', '얘', '두', '개']","['멍하다', '있다', '하다', '꼬집다', '주다', '올라오다']","['파울', '다육식물', '도', '멍하다', '얼굴', '있다', '하다', '개', '꼬집다', '기도', '해', '주다', '얘', '두', '개', '올라오다']",파울 다육식물 도 멍한 얼굴이 있어서 한 개만 꼬집기도 해 줬는데 얘도 두 개나 올라오더라고요,파울 다육식물 도 멍하다 얼굴 있다 하다 개 꼬집다 기도 해 주다 얘 두 개 올라오다,꽃피우는시간
7,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.581209525,coupang,"[('베란다', 'Noun'), ('에', 'Josa'), ('있다', 'Adjective'), ('거실', 'Noun'), ('로', 'Josa'), ('오다', 'Verb'), ('다', 'Adverb'), ('들다', 'Verb'), ('힘', 'Noun'), ('이', 'Josa'), ('없다', 'Adjective'), ('이제', 'Noun'), ('적응하다', 'Adjective'), ('타이밍', 'Noun'), ('과', 'Josa'), ('맞다', 'Verb'), ('건지다', 'Verb'), ('모르다', 'Verb'), ('꽃기린', 'Noun'), ('은', 'Josa'), ('꽃대', 'Noun'), ('가', 'Josa'), ('두', 'Noun'), ('배', 'Noun'), ('로', 'Josa'), ('달리다', 'Verb')]","['베란다', '거실', '힘', '이제', '타이밍', '꽃기린', '꽃대', '두', '배']","['있다', '오다', '들다', '없다', '적응하다', '맞다', '건지다', '모르다', '달리다']","['베란다', '있다', '거실', '오다', '들다', '힘', '없다', '이제', '적응하다', '타이밍', '맞다', '건지다', '모르다', '꽃기린', '꽃대', '두', '배', '달리다']",베란다에 있다 거실로 와서 다들 힘이 없다가 이제 적응한 타이밍과 맞은 건지도 모르겠지만 꽃기린은 꽃대가 두 배로 달렸어요,베란다 있다 거실 오다 다 들다 힘 없다 이제 적응하다 타이밍 맞다 건지다 모르다 꽃기린 꽃대 두 배 달리다,꽃피우는시간
8,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.584809554,coupang,"[('기존', 'Noun'), ('것', 'Noun'), ('과', 'Josa'), ('달리', 'Noun'), ('햇볕', 'Noun'), ('주다', 'Verb'), ('나서다', 'Verb'), ('색도', 'Noun'), ('진하다', 'Adjective'), ('빨강', 'Noun'), ('효과', 'Noun'), ('는', 'Josa'), ('있다', 'Adjective'), ('보이다', 'Verb')]","['기존', '것', '달리', '햇볕', '색도', '빨강', '효과']","['주다', '나서다', '진하다', '있다', '보이다']","['기존', '것', '달리', '햇볕', '주다', '나서다', '색도', '진하다', '빨강', '효과', '있다', '보이다']",기존 것과 달리 햇볕 주고 나서는 색도 진한 빨강 효과는 있어 보여요,기존 것 달리 햇볕 주다 나서다 색도 진하다 빨강 효과 있다 보이다,꽃피우는시간
9,꽃피우는시간,2022-12-23,5,식물영양제,긍정,0.584939405,coupang,"[('란타나', 'Noun'), ('도', 'Josa'), ('꽃', 'Noun'), ('을', 'Josa'), ('다시', 'Noun'), ('피우다', 'Verb'), ('시작', 'Noun'), ('하다', 'Verb'), ('햇빛', 'Noun'), ('가장', 'Noun'), ('많이', 'Adverb'), ('받다', 'Verb'), ('때', 'Noun'), ('나', 'Noun'), ('는', 'Josa'), ('붉다', 'Adjective'), ('계열', 'Noun'), ('로', 'Josa'), ('물들다', 'Verb')]","['란타나', '꽃', '다시', '시작', '햇빛', '가장', '때', '나', '계열']","['피우다', '하다', '받다', '붉다', '물들다']","['란타나', '꽃', '다시', '피우다', '시작', '하다', '햇빛', '가장', '받다', '때', '나', '붉다', '계열', '물들다']",란타나도 꽃을 다시 피우기 시작했고 햇빛 가장 많이 받았을 때 나는 붉은 계열로 물들었어요,란타나 꽃 다시 피우다 시작 하다 햇빛 가장 많이 받다 때 나 붉다 계열 물들다,꽃피우는시간
